1532016958.002114295959473,47.511521733333332,6.793231433333333,414.593999999999994
1532016958.206105709075928,47.511521733333332,6.793231450000000,414.593999999999994
1532016958.400595188140869,47.511521733333332,6.793231450000000,414.593999999999994
1532016958.602039813995361,47.511521733333332,6.793231450000000,414.594999999999970
1532016958.803751945495605,47.511521700000003,6.793231466666667,414.591999999999985
1532016959.000031948089600,47.511521783333336,6.793231433333333,414.592999999999961
1532016959.208862543106079,47.511521750000000,6.793231466666667,414.594999999999970
1532016959.403047561645508,47.511521766666668,6.793231433333333,414.592999999999961
1532016959.599600791931152,47.511521766666668,6.793231450000000,414.592999999999961
1532016959.801053762435913,47.511521783333336,6.793231450000000,414.593999999999994
1532016960.002704381942749,47.511521766666668,6.793231400000000,414.596000000000004
1532016960.206340312957764,47.511521766666668,6.793231383333334,414.596000000000004
1532016960.401259183883667,47.511521750000000,6.793231366666666,414.594999999999970
1532016960.602936267852783,47.511521750000000,6.793231350000000,414.593999999999994
1532016960.801918745040894,47.511521766666668,6.793231383333334,414.592999999999961
1532016961.000631332397461,47.511521733333332,6.793231450000000,414.599999999999966
1532016961.209210634231567,47.511521733333332,6.793231433333333,414.598000000000013
1532016961.404019355773926,47.511521766666668,6.793231416666667,414.598000000000013
1532016961.600218296051025,47.511521750000000,6.793231416666667,414.596000000000004
1532016961.801758050918579,47.511521716666664,6.793231433333333,414.593999999999994
1532016962.003181934356689,47.511521766666668,6.793231433333333,414.596999999999980
1532016962.207362413406372,47.511521750000000,6.793231416666667,414.596000000000004
1532016962.401494503021240,47.511521750000000,6.793231450000000,414.594999999999970
1532016962.603010892868042,47.511521766666668,6.793231450000000,414.593999999999994
1532016962.799284458160400,47.511521766666668,6.793231433333333,414.596000000000004
1532016963.000905752182007,47.511521783333336,6.793231516666666,414.599999999999966
1532016963.209903240203857,47.511521766666668,6.793231516666666,414.598999999999990
1532016963.399342775344849,47.511521766666668,6.793231533333334,414.601999999999975
1532016963.601591110229492,47.511521766666668,6.793231533333334,414.599999999999966
1532016963.803199768066406,47.511521766666668,6.793231500000000,414.598999999999990
1532016963.999424695968628,47.511521783333336,6.793231483333333,414.596000000000004
1532016964.208008766174316,47.511521766666668,6.793231500000000,414.596000000000004
1532016964.401769399642944,47.511521766666668,6.793231500000000,414.594999999999970
1532016964.604118108749390,47.511521750000000,6.793231516666666,414.596000000000004
1532016964.800814151763916,47.511521750000000,6.793231500000000,414.596999999999980
1532016965.004344224929810,47.511521799999997,6.793231483333333,414.596000000000004
1532016965.210921287536621,47.511521766666668,6.793231466666667,414.593999999999994
1532016965.400657892227173,47.511521750000000,6.793231450000000,414.592999999999961
